,AUC,Percent Change,Difference
TS,0.9162395000000001,0.0,0.44655346870422363
SP1,0.91274425,0.0,0.19313383102416992
SPTS,0.9160595,0.0,0.4591212272644043
SPU,0.9099644999999998,0.6945000290870667,-0.009571313858032227
