,AUC,Percent Change,Difference
TS,0.889147,0.0,0.4767000675201416
SP1,0.8852442500000001,0.0,0.22381591796875
SPTS,0.8889232500000002,0.0,0.49469733238220215
SPU,0.88248475,0.5705000162124634,0.03887462615966797
