,AUC,Percent Change,Difference
TS,0.8845179999999999,0.0,0.9574024677276611
SP1,0.8752260000000001,0.0,0.5335452556610107
SPTS,0.8844072500000001,0.0,0.9756505489349365
SPU,0.874374,0.0,0.494617223739624
