,NLL,ECE10,ECE15,ECE20
TS,1.3230210542678833,0.041796084493398666,0.04190157726407051,0.04389191418886185
SP1,1.2998758554458618,0.04275868833065033,0.04778197407722473,0.04890800639986992
SPTS,1.3107116222381592,0.035146716982126236,0.035195425152778625,0.037121906876564026
SPU,1.2998299598693848,0.03848975524306297,0.048668358474969864,0.042617905884981155
