,AUC,Percent Change,Difference
TS,0.88488925,0.0,0.9541418552398682
SP1,0.8747137500000001,0.0,0.5220527648925781
SPTS,0.8847779999999998,0.0,0.973224401473999
SPU,0.87334525,0.0,0.4671480655670166
