,AUC,Percent Change,Difference
TS,0.86741125,0.0,0.4204587936401367
SP1,0.86489675,0.0,0.20171689987182617
SPTS,0.86729775,0.0,0.4481821060180664
SPU,0.8636805000000001,0.5945000052452087,0.010591268539428711
