,AUC,Percent Change,Difference
TS,0.8939474999999999,0.0,0.41850805282592773
SP1,0.8903189999999999,0.0,0.1958329677581787
SPTS,0.8938318749999999,0.0,0.4347519874572754
SPU,0.8871840000000001,0.6389999985694885,0.001973390579223633
