,AUC,Percent Change,Difference
TS,0.9226757499999999,0.0,0.39406490325927734
SP1,0.9194580000000001,0.0,0.169480562210083
SPTS,0.92263375,0.0,0.4054605960845947
SPU,0.91615625,0.7555000185966492,-0.04141879081726074
