,NLL,ECE10,ECE15,ECE20
TS,1.2782148122787476,0.03417443856596947,0.04433790221810341,0.036137938499450684
SP1,1.2574611902236938,0.027451293542981148,0.030211545526981354,0.036824870854616165
SPTS,1.2650504112243652,0.027941249310970306,0.02844015322625637,0.03223592787981033
SPU,1.2565224170684814,0.028256598860025406,0.03188145160675049,0.03316359966993332
