,AUC,Percent Change,Difference
TS,0.9124669999999999,0.0,0.5971076488494873
SP1,0.9051302499999999,0.0,0.28827476501464844
SPTS,0.9122697499999999,0.0,0.6058886051177979
SPU,0.90484,0.0,0.2777986526489258
