,AUC,Percent Change,Difference
TS,0.94165625,0.0,0.5635831356048584
SP1,0.9352257499999999,0.0,0.2592935562133789
SPTS,0.94160125,0.0,0.5690171718597412
SPU,0.934571,0.0,0.2344348430633545
