,NLL,ECE10,ECE15,ECE20
TS,1.265257477760315,0.03648289665579796,0.04112958163022995,0.042285215109586716
SP1,1.2338807582855225,0.022351786494255066,0.022251099348068237,0.031190305948257446
SPTS,1.2478224039077759,0.025811128318309784,0.02345847710967064,0.03594590723514557
SPU,1.2283869981765747,0.02132149413228035,0.024355454370379448,0.026679115369915962
