,AUC,Percent Change,Difference
TS,0.9178070000000002,0.0,0.4050464630126953
SP1,0.9146789999999999,0.0,0.17532825469970703
SPTS,0.91774475,0.0,0.4169156551361084
SPU,0.9120042500000001,0.699999988079071,-0.014307975769042969
