,NLL,ECE10,ECE15,ECE20
TS,1.181015968322754,0.03202851489186287,0.03697679564356804,0.034839827567338943
SP1,1.159658670425415,0.02042282186448574,0.02951040491461754,0.02646450139582157
SPTS,1.1717926263809204,0.021829232573509216,0.02571108564734459,0.0260162390768528
SPU,1.1576647758483887,0.018694352358579636,0.024208029732108116,0.02910298854112625
