,NLL,ECE10,ECE15,ECE20
TS,1.3328968286514282,0.04881397262215614,0.05158882588148117,0.050430022180080414
SP1,1.3012642860412598,0.03226121887564659,0.03638229891657829,0.03702273219823837
SPTS,1.313771367073059,0.032635778188705444,0.03312181681394577,0.039433009922504425
SPU,1.3013864755630493,0.03168928623199463,0.03293352201581001,0.03973599523305893
