,AUC,Percent Change,Difference
TS,0.8947645000000001,0.0,0.32743239402770996
SP1,0.89322475,0.0,0.14344215393066406
SPTS,0.894979,0.0,0.34934258460998535
SPU,0.8909465000000001,0.7854999899864197,-0.09508943557739258
