,AUC,Percent Change,Difference
TS,0.9278120000000001,0.0,0.35607171058654785
SP1,0.9237255,0.0,0.12524938583374023
SPTS,0.9276982500000001,0.0,0.3640868663787842
SPU,0.92119275,0.5950000286102295,0.010097742080688477
