,NLL,ECE10,ECE15,ECE20
TS,1.2555783987045288,0.038178957998752594,0.03747203201055527,0.051863767206668854
SP1,1.232873797416687,0.021512478590011597,0.02783660590648651,0.028145816177129745
SPTS,1.2443475723266602,0.02371583878993988,0.023051876574754715,0.02917817421257496
SPU,1.2273868322372437,0.022692276164889336,0.026088090613484383,0.03016512840986252
