,NLL,ECE10,ECE15,ECE20
TS,1.1234091520309448,0.02921042963862419,0.04100378602743149,0.038903992623090744
SP1,1.1116381883621216,0.03225097060203552,0.0351228341460228,0.04053036496043205
SPTS,1.1138701438903809,0.025746656581759453,0.032452378422021866,0.03042731061577797
SPU,1.1115361452102661,0.033103443682193756,0.03826804831624031,0.0374850295484066
