,AUC,Percent Change,Difference
TS,0.8851570000000001,0.0,0.39428281784057617
SP1,0.88329775,0.0,0.17779970169067383
SPTS,0.885322,0.0,0.41826820373535156
SPU,0.8814905,0.6865000128746033,-0.033585309982299805
