,AUC,Percent Change,Difference
TS,0.914088,0.0,0.3826773166656494
SP1,0.90960525,0.0,0.15604233741760254
SPTS,0.91393175,0.0,0.392728328704834
SPU,0.90746575,0.3619999885559082,0.06269335746765137
