,AUC,Percent Change,Difference
TS,0.9249052499999999,0.0,0.6937193870544434
SP1,0.920508,0.0,0.3678927421569824
SPTS,0.9247920000000001,0.0,0.700120210647583
SPU,0.91948725,0.0,0.30941081047058105
