,NLL,ECE10,ECE15,ECE20
TS,1.1962729692459106,0.03476153314113617,0.03533171862363815,0.03716369345784187
SP1,1.1726658344268799,0.014969631098210812,0.020125607028603554,0.021074295043945312
SPTS,1.1845568418502808,0.019444147124886513,0.026612918823957443,0.027050167322158813
SPU,1.1714489459991455,0.014204493723809719,0.021587174385786057,0.020446836948394775
