,AUC,Percent Change,Difference
TS,0.86436975,0.0,1.1064887046813965
SP1,0.8559355000000001,0.0,0.6761136054992676
SPTS,0.8639484999999999,0.0,1.126936912536621
SPU,0.8549505,0.0,0.6249048709869385
