,NLL,ECE10,ECE15,ECE20
TS,1.2664037942886353,0.03299935907125473,0.03974970802664757,0.03817792236804962
SP1,1.2486262321472168,0.027201520279049873,0.022457007318735123,0.03386377543210983
SPTS,1.2565196752548218,0.026409698650240898,0.019159868359565735,0.02896741032600403
SPU,1.2458630800247192,0.02836085669696331,0.029379399493336678,0.03242025896906853
