,AUC,Percent Change,Difference
TS,0.9201839999999999,0.0,0.445523738861084
SP1,0.9168054999999999,0.0,0.19214916229248047
SPTS,0.9200172499999999,0.0,0.45826148986816406
SPU,0.91406375,0.7105000019073486,-0.018256187438964844
