,AUC,Percent Change,Difference
TS,0.9396187500000001,0.0,0.5744616985321045
SP1,0.93292825,0.0,0.25686097145080566
SPTS,0.9395575,0.0,0.5796904563903809
SPU,0.9324969999999999,0.0,0.23992466926574707
