,AUC,Percent Change,Difference
TS,0.8820570000000001,0.0,0.9654257297515869
SP1,0.87293075,0.0,0.5569651126861572
SPTS,0.8820260000000001,0.0,0.983281135559082
SPU,0.8718625,0.0,0.5121157169342041
