,NLL,ECE10,ECE15,ECE20
TS,1.2333719730377197,0.05381977558135986,0.055402353405952454,0.06260676681995392
SP1,1.1993085145950317,0.027810383588075638,0.03146308660507202,0.03714289516210556
SPTS,1.2136409282684326,0.039221636950969696,0.039709825068712234,0.04669632762670517
SPU,1.1914875507354736,0.024766774848103523,0.030952071771025658,0.030620310455560684
