,NLL,ECE10,ECE15,ECE20
TS,1.2444705963134766,0.032921962440013885,0.03846149146556854,0.0342642143368721
SP1,1.2186496257781982,0.020563073456287384,0.024965230375528336,0.028439505025744438
SPTS,1.2302106618881226,0.01638081483542919,0.025085560977458954,0.029231814667582512
SPU,1.2138296365737915,0.013369658961892128,0.020760517567396164,0.029279835522174835
