,AUC,Percent Change,Difference
TS,0.9245,0.0,0.6335952281951904
SP1,0.921924,0.0,0.34810781478881836
SPTS,0.9244872499999999,0.0,0.6381313800811768
SPU,0.921327,0.0,0.30434203147888184
