,AUC,Percent Change,Difference
TS,0.9082417500000001,0.0,0.35987401008605957
SP1,0.9063384999999999,0.0,0.15070724487304688
SPTS,0.908187,0.0,0.37627434730529785
SPU,0.90534575,0.3434999883174896,0.05678367614746094
