,NLL,ECE10,ECE15,ECE20
TS,1.0975887775421143,0.022367093712091446,0.023054517805576324,0.025912195444107056
SP1,1.0818301439285278,0.017051445320248604,0.024599574506282806,0.027056917548179626
SPTS,1.0882233381271362,0.018177121877670288,0.021500470116734505,0.02127251587808132
SPU,1.0805392265319824,0.019463401287794113,0.026503486558794975,0.02945260889828205
