,NLL,ECE10,ECE15,ECE20
TS,1.137367606163025,0.031748220324516296,0.03380373492836952,0.041713327169418335
SP1,1.118822455406189,0.023915715515613556,0.03248196467757225,0.028246549889445305
SPTS,1.1320081949234009,0.029466765001416206,0.030268695205450058,0.0323968343436718
SPU,1.117342472076416,0.024213654920458794,0.031012272462248802,0.0299068596214056
