,NLL,ECE10,ECE15,ECE20
TS,1.3169670104980469,0.04420052468776703,0.04755491763353348,0.046385277062654495
SP1,1.2805501222610474,0.037073034793138504,0.034842632710933685,0.044938184320926666
SPTS,1.298840045928955,0.028960328549146652,0.0310341939330101,0.033764176070690155
SPU,1.2797648906707764,0.037683334201574326,0.032995544373989105,0.04125913605093956
