,NLL,ECE10,ECE15,ECE20
TS,1.1775362491607666,0.03663049638271332,0.038616813719272614,0.04000989347696304
SP1,1.1585396528244019,0.02718055620789528,0.02430783584713936,0.03512917086482048
SPTS,1.1685630083084106,0.027218231931328773,0.026244843378663063,0.029867317527532578
SPU,1.152331829071045,0.021291928365826607,0.027175379917025566,0.027990110218524933
