,AUC,Percent Change,Difference
TS,0.8918449999999999,0.0,0.6901602745056152
SP1,0.8869469999999999,0.0,0.3708937168121338
SPTS,0.891508,0.0,0.7016167640686035
SPU,0.8862377499999999,0.012000000104308128,0.31900906562805176
