,AUC,Percent Change,Difference
TS,0.8938970000000002,0.0,0.4207472801208496
SP1,0.89012675,0.0,0.1955113410949707
SPTS,0.8937463750000001,0.0,0.4389617443084717
SPU,0.886787875,0.6485000252723694,-0.007631063461303711
