,AUC,Percent Change,Difference
TS,0.910369375,0.0,0.562934398651123
SP1,0.9053534999999999,0.0,0.28159093856811523
SPTS,0.9103830000000002,0.0,0.5708732604980469
SPU,0.9053235000000001,0.0,0.28025054931640625
