,AUC,Percent Change,Difference
TS,0.9088972500000001,0.0,0.3613290786743164
SP1,0.906001,0.0,0.14237260818481445
SPTS,0.9088695000000001,0.0,0.3682279586791992
SPU,0.90524775,0.09799999743700027,0.09357976913452148
