,AUC,Percent Change,Difference
TS,0.897586,0.0,0.6649298667907715
SP1,0.8934332500000001,0.0,0.3871610164642334
SPTS,0.897339,0.0,0.6756370067596436
SPU,0.892649,0.001500000013038516,0.33217644691467285
