,AUC,Percent Change,Difference
TS,0.8875004999999999,0.0,0.6926202774047852
SP1,0.88292375,0.0,0.3941535949707031
SPTS,0.88727625,0.0,0.703300952911377
SPU,0.882244,0.0,0.3448753356933594
