,AUC,Percent Change,Difference
TS,0.9265892500000001,0.0,0.36670374870300293
SP1,0.9218772500000001,0.0,0.14049077033996582
SPTS,0.9265234999999999,0.0,0.3751397132873535
SPU,0.9187065000000001,0.5874999761581421,0.011387348175048828
