,AUC,Percent Change,Difference
TS,0.8960315,0.0,0.3207697868347168
SP1,0.89412025,0.0,0.1390366554260254
SPTS,0.89612875,0.0,0.3425726890563965
SPU,0.89153975,0.7900000214576721,-0.10218596458435059
