,AUC,Percent Change,Difference
TS,0.8826985,0.0,0.6398553848266602
SP1,0.880003,0.0,0.3760645389556885
SPTS,0.8826552499999999,0.0,0.6475117206573486
SPU,0.8795504999999999,0.0,0.3398425579071045
