,AUC,Percent Change,Difference
TS,0.904594,0.0,1.1366565227508545
SP1,0.8962203750000002,0.0,0.6732361316680908
SPTS,0.9044615,0.0,1.1494600772857666
SPU,0.89512275,0.0,0.6176910400390625
