,NLL,ECE10,ECE15,ECE20
TS,1.1664496660232544,0.02532980963587761,0.03569977730512619,0.03366284444928169
SP1,1.1537110805511475,0.023243021219968796,0.026560038328170776,0.03117644414305687
SPTS,1.1588908433914185,0.021776381880044937,0.03367207571864128,0.039788175374269485
SPU,1.1536921262741089,0.022800009697675705,0.027423160150647163,0.030382171273231506
