,AUC,Percent Change,Difference
TS,0.8893705000000001,0.0,0.4143791198730469
SP1,0.8853152500000001,0.0,0.17724370956420898
SPTS,0.8891337499999998,0.0,0.4297301769256592
SPU,0.882405875,0.6504999995231628,-0.0020017623901367188
