,AUC,Percent Change,Difference
TS,0.8742864999999999,0.0,0.3429572582244873
SP1,0.8723339999999999,0.0,0.16317200660705566
SPTS,0.8742640000000002,0.0,0.367037296295166
SPU,0.870492,0.6850000023841858,-0.04189276695251465
