,NLL,ECE10,ECE15,ECE20
TS,1.176367163658142,0.040077775716781616,0.04108313471078873,0.04306837171316147
SP1,1.1506876945495605,0.015838991850614548,0.017029747366905212,0.021498585119843483
SPTS,1.1601189374923706,0.01848752610385418,0.02681722864508629,0.03354345262050629
SPU,1.1461883783340454,0.01900068297982216,0.01964299939572811,0.024630097672343254
