,AUC,Percent Change,Difference
TS,0.8850971249999999,0.0,0.655256986618042
SP1,0.8822430000000001,0.0,0.3405492305755615
SPTS,0.88481075,0.0,0.6730577945709229
SPU,0.88187025,0.054999999701976776,0.27118897438049316
