,AUC,Percent Change,Difference
TS,0.94106025,0.0,0.5491833686828613
SP1,0.9356672500000001,0.0,0.23484444618225098
SPTS,0.9410177500000001,0.0,0.5592296123504639
SPU,0.9349700000000001,0.0,0.20144104957580566
