,AUC,Percent Change,Difference
TS,0.9120214999999999,0.0,0.36388421058654785
SP1,0.9095007500000001,0.0,0.160325288772583
SPTS,0.9120190000000001,0.0,0.3705935478210449
SPU,0.9086770000000002,0.07999999821186066,0.10464072227478027
