,NLL,ECE10,ECE15,ECE20
TS,1.0929043292999268,0.024426288902759552,0.028063127771019936,0.029290704056620598
SP1,1.0826241970062256,0.018018826842308044,0.022094182670116425,0.02228485234081745
SPTS,1.0856162309646606,0.024624811485409737,0.027934100478887558,0.03400987759232521
SPU,1.0832010507583618,0.019653258845210075,0.026500390842556953,0.0266890712082386
