,AUC,Percent Change,Difference
TS,0.8901122499999999,0.0,0.6501438617706299
SP1,0.886745625,0.0,0.3503577709197998
SPTS,0.8898280000000001,0.0,0.6675629615783691
SPU,0.8861477499999999,0.045499999076128006,0.28550243377685547
