,NLL,ECE10,ECE15,ECE20
TS,1.2236340045928955,0.04236353188753128,0.04236351326107979,0.0428122878074646
SP1,1.1996721029281616,0.04326708987355232,0.04081854596734047,0.04362241178750992
SPTS,1.2110474109649658,0.029572276398539543,0.031630050390958786,0.030751442536711693
SPU,1.1975278854370117,0.041033972054719925,0.03657796233892441,0.043103523552417755
