,NLL,ECE10,ECE15,ECE20
TS,1.303696632385254,0.039796724915504456,0.040135014802217484,0.04100964963436127
SP1,1.2719645500183105,0.04120120406150818,0.04878713935613632,0.05544072389602661
SPTS,1.2903916835784912,0.036172449588775635,0.03879343718290329,0.03700636327266693
SPU,1.270324945449829,0.037504829466342926,0.044035136699676514,0.05164636671543121
