,AUC,Percent Change,Difference
TS,0.8925422500000001,0.0,0.31713008880615234
SP1,0.8909835,0.0,0.13567662239074707
SPTS,0.8926755000000001,0.0,0.3381214141845703
SPU,0.88878475,0.7870000004768372,-0.09471297264099121
