,AUC,Percent Change,Difference
TS,0.92732275,0.0,0.34888339042663574
SP1,0.9249157500000001,0.0,0.13405466079711914
SPTS,0.92729425,0.0,0.36148691177368164
SPU,0.9235642499999999,0.4350000023841858,0.03372955322265625
