,AUC,Percent Change,Difference
TS,0.927518,0.0,0.34373927116394043
SP1,0.925138,0.0,0.12851786613464355
SPTS,0.9275195,0.0,0.3491230010986328
SPU,0.9242872500000002,0.23350000381469727,0.06581306457519531
