,AUC,Percent Change,Difference
TS,0.8722822499999999,0.0,0.3515512943267822
SP1,0.8699045000000001,0.0,0.16863703727722168
SPTS,0.872293625,0.0,0.37865400314331055
SPU,0.8676935,0.6759999990463257,-0.03694438934326172
