,AUC,Percent Change,Difference
TS,0.87016675,0.0,1.0895357131958008
SP1,0.8626091250000002,0.0,0.6681272983551025
SPTS,0.86978475,0.0,1.1093785762786865
SPU,0.8618025,0.0,0.619361400604248
