,AUC,Percent Change,Difference
TS,0.9005362499999999,0.0,1.1268837451934814
SP1,0.89112175,0.0,0.6632246971130371
SPTS,0.9003939999999999,0.0,1.139592170715332
SPU,0.8896110000000002,0.0,0.601123571395874
