,NLL,ECE10,ECE15,ECE20
TS,1.1717662811279297,0.029124882072210312,0.03714491054415703,0.04080170392990112
SP1,1.1564977169036865,0.02647177316248417,0.03148821368813515,0.03381291776895523
SPTS,1.1634703874588013,0.02338985539972782,0.030463209375739098,0.03265240415930748
SPU,1.156363844871521,0.023797858506441116,0.03186890110373497,0.032984208315610886
